Device,App package,App name,Start time,Start time ms,Duration ms
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Sun Dec 19 23:27:55 GMT+01:00 2021",1639952875002,16384
Redmi Note 8 Pro,"com.google.android.youtube","YouTube","Sun Dec 19 23:28:11 GMT+01:00 2021",1639952891390,174164
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Sun Dec 19 23:31:05 GMT+01:00 2021",1639953065562,2503
Redmi Note 8 Pro,"com.spotify.music","Spotify","Sun Dec 19 23:31:08 GMT+01:00 2021",1639953068135,430993
Redmi Note 8 Pro,"com.spotify.music","Spotify","Sun Dec 19 23:41:18 GMT+01:00 2021",1639953678465,7525
Redmi Note 8 Pro,"com.spotify.music","Spotify","Sun Dec 19 23:43:30 GMT+01:00 2021",1639953810400,202694
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Sun Dec 19 23:46:53 GMT+01:00 2021",1639954013095,2305
Redmi Note 8 Pro,"com.instagram.android","Instagram","Sun Dec 19 23:46:55 GMT+01:00 2021",1639954015442,42413
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Sun Dec 19 23:47:37 GMT+01:00 2021",1639954057891,758
Redmi Note 8 Pro,"com.spotify.music","Spotify","Sun Dec 19 23:47:38 GMT+01:00 2021",1639954058655,18113
Redmi Note 8 Pro,"com.google.android.permissioncontroller","Kontroler uprawnień","Sun Dec 19 23:47:56 GMT+01:00 2021",1639954076769,44
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Sun Dec 19 23:47:56 GMT+01:00 2021",1639954076853,1230
Redmi Note 8 Pro,"com.instagram.android","Instagram","Sun Dec 19 23:47:58 GMT+01:00 2021",1639954078084,385817
Redmi Note 8 Pro,"com.google.android.permissioncontroller","Kontroler uprawnień","Sun Dec 19 23:54:23 GMT+01:00 2021",1639954463902,26
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Sun Dec 19 23:54:23 GMT+01:00 2021",1639954463937,765
Redmi Note 8 Pro,"com.spotify.music","Spotify","Sun Dec 19 23:54:24 GMT+01:00 2021",1639954464708,14019
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Sun Dec 19 23:54:38 GMT+01:00 2021",1639954478729,772
Redmi Note 8 Pro,"com.instagram.android","Instagram","Sun Dec 19 23:54:39 GMT+01:00 2021",1639954479502,52437
Redmi Note 8 Pro,"com.google.android.permissioncontroller","Kontroler uprawnień","Sun Dec 19 23:55:31 GMT+01:00 2021",1639954531942,14
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Sun Dec 19 23:55:31 GMT+01:00 2021",1639954531966,738
Redmi Note 8 Pro,"com.spotify.music","Spotify","Sun Dec 19 23:55:32 GMT+01:00 2021",1639954532710,3062
Redmi Note 8 Pro,"com.spotify.music","Spotify","Sun Dec 19 23:55:55 GMT+01:00 2021",1639954555082,8620
Redmi Note 8 Pro,"com.spotify.music","Spotify","Mon Dec 20 00:07:30 GMT+01:00 2021",1639955250885,46528
Redmi Note 8 Pro,"com.spotify.music","Spotify","Mon Dec 20 00:19:04 GMT+01:00 2021",1639955944881,607163
Redmi Note 8 Pro,"com.spotify.music","Spotify","Mon Dec 20 00:55:25 GMT+01:00 2021",1639958125235,84470
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 00:56:49 GMT+01:00 2021",1639958209706,5614
Redmi Note 8 Pro,"com.funtomic.matchmasters","Match Masters","Mon Dec 20 00:56:55 GMT+01:00 2021",1639958215369,1091330
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 01:15:06 GMT+01:00 2021",1639959306700,7728
Redmi Note 8 Pro,"com.app.floatingapptimer.com","StayOff","Mon Dec 20 01:15:14 GMT+01:00 2021",1639959314475,68304
Redmi Note 8 Pro,"com.android.vending","Sklep Google Play","Mon Dec 20 01:16:19 GMT+01:00 2021",1639959379837,100
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 01:16:22 GMT+01:00 2021",1639959382780,34032
Redmi Note 8 Pro,"com.funtomic.matchmasters","Match Masters","Mon Dec 20 01:16:56 GMT+01:00 2021",1639959416824,223276
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 01:20:37 GMT+01:00 2021",1639959637541,10569
Redmi Note 8 Pro,"com.app.floatingapptimer.com","StayOff","Mon Dec 20 01:20:42 GMT+01:00 2021",1639959642530,4677
Redmi Note 8 Pro,"com.funtomic.matchmasters","Match Masters","Mon Dec 20 01:20:48 GMT+01:00 2021",1639959648125,72834
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 01:21:54 GMT+01:00 2021",1639959714086,17461
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 03:56:34 GMT+01:00 2021",1639968994942,17848
Redmi Note 8 Pro,"com.android.deskclock","Zegar","Mon Dec 20 03:56:52 GMT+01:00 2021",1639969012849,14906
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 03:57:07 GMT+01:00 2021",1639969027756,1950
Redmi Note 8 Pro,"com.android.deskclock","Zegar","Mon Dec 20 08:37:00 GMT+01:00 2021",1639985820156,19072
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 09:26:17 GMT+01:00 2021",1639988777561,132677
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 09:33:11 GMT+01:00 2021",1639989191439,8159
Redmi Note 8 Pro,"com.google.android.youtube","YouTube","Mon Dec 20 09:33:19 GMT+01:00 2021",1639989199606,1149899
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 09:52:29 GMT+01:00 2021",1639990349506,1934
Redmi Note 8 Pro,"com.android.chrome","Chrome","Mon Dec 20 09:52:31 GMT+01:00 2021",1639990351450,425102
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 09:59:36 GMT+01:00 2021",1639990776639,4387
Redmi Note 8 Pro,"com.google.android.youtube","YouTube","Mon Dec 20 09:59:41 GMT+01:00 2021",1639990781032,49610
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 10:00:30 GMT+01:00 2021",1639990830643,2806
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 10:16:13 GMT+01:00 2021",1639991773876,6751
Redmi Note 8 Pro,"com.android.chrome","Chrome","Mon Dec 20 10:16:15 GMT+01:00 2021",1639991775178,4188
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 10:23:53 GMT+01:00 2021",1639992233035,6734
Redmi Note 8 Pro,"com.facebook.katana","Facebook","Mon Dec 20 10:23:59 GMT+01:00 2021",1639992239782,51416
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 10:24:51 GMT+01:00 2021",1639992291199,1901
Redmi Note 8 Pro,"com.android.chrome","Chrome","Mon Dec 20 10:24:53 GMT+01:00 2021",1639992293107,277322
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 10:29:30 GMT+01:00 2021",1639992570458,1083
Redmi Note 8 Pro,"com.facebook.katana","Facebook","Mon Dec 20 10:29:31 GMT+01:00 2021",1639992571550,10708
Redmi Note 8 Pro,"com.google.android.permissioncontroller","Kontroler uprawnień","Mon Dec 20 10:29:42 GMT+01:00 2021",1639992582259,35
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 10:29:42 GMT+01:00 2021",1639992582321,864
Redmi Note 8 Pro,"com.android.chrome","Chrome","Mon Dec 20 10:29:43 GMT+01:00 2021",1639992583190,5174
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 10:29:48 GMT+01:00 2021",1639992588373,940
Redmi Note 8 Pro,"com.facebook.katana","Facebook","Mon Dec 20 10:29:49 GMT+01:00 2021",1639992589318,780416
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 10:42:49 GMT+01:00 2021",1639993369735,2101
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 10:46:25 GMT+01:00 2021",1639993585644,2707
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 10:51:26 GMT+01:00 2021",1639993886063,1247
Redmi Note 8 Pro,"com.google.android.apps.messaging","Wiadomości","Mon Dec 20 10:51:27 GMT+01:00 2021",1639993887319,178341
Redmi Note 8 Pro,"com.microsoft.office.outlook","Outlook","Mon Dec 20 10:54:25 GMT+01:00 2021",1639994065670,54940
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 10:55:20 GMT+01:00 2021",1639994120611,2357
Redmi Note 8 Pro,"com.google.android.dialer","Telefon","Mon Dec 20 10:55:22 GMT+01:00 2021",1639994122983,221021
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 10:59:04 GMT+01:00 2021",1639994344008,1070
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 11:13:26 GMT+01:00 2021",1639995206629,9426
Redmi Note 8 Pro,"com.google.android.youtube","YouTube","Mon Dec 20 11:13:36 GMT+01:00 2021",1639995216063,373553
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 11:19:49 GMT+01:00 2021",1639995589617,3072
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 11:54:34 GMT+01:00 2021",1639997674859,2652
Redmi Note 8 Pro,"com.google.android.gm","Gmail","Mon Dec 20 11:54:37 GMT+01:00 2021",1639997677546,8375
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 11:54:45 GMT+01:00 2021",1639997685922,21548
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 11:57:05 GMT+01:00 2021",1639997825003,1214
Redmi Note 8 Pro,"com.google.android.apps.messaging","Wiadomości","Mon Dec 20 11:57:06 GMT+01:00 2021",1639997826224,126059
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 11:58:31 GMT+01:00 2021",1639997911696,1577
Redmi Note 8 Pro,"com.google.android.apps.messaging","Wiadomości","Mon Dec 20 11:59:20 GMT+01:00 2021",1639997960480,10307
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 11:59:30 GMT+01:00 2021",1639997970788,951
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 12:20:07 GMT+01:00 2021",1639999207676,3961
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 12:51:15 GMT+01:00 2021",1640001075817,1259
Redmi Note 8 Pro,"com.google.android.apps.messaging","Wiadomości","Mon Dec 20 12:51:17 GMT+01:00 2021",1640001077082,12251
Redmi Note 8 Pro,"com.google.android.apps.messaging","Wiadomości","Mon Dec 20 12:56:26 GMT+01:00 2021",1640001386664,2703
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 12:56:29 GMT+01:00 2021",1640001389368,1750
Redmi Note 8 Pro,"com.facebook.katana","Facebook","Mon Dec 20 12:56:31 GMT+01:00 2021",1640001391136,113962
Redmi Note 8 Pro,"com.facebook.katana","Facebook","Mon Dec 20 13:44:33 GMT+01:00 2021",1640004273239,1256
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 13:44:34 GMT+01:00 2021",1640004274496,4702
Redmi Note 8 Pro,"com.google.android.calendar","Kalendarz","Mon Dec 20 13:44:39 GMT+01:00 2021",1640004279236,97634
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 13:46:16 GMT+01:00 2021",1640004376871,66127
Redmi Note 8 Pro,"com.google.android.apps.messaging","Wiadomości","Mon Dec 20 13:47:23 GMT+01:00 2021",1640004443004,115742
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 13:49:18 GMT+01:00 2021",1640004558747,2281
Redmi Note 8 Pro,"pl.mbank","mBank","Mon Dec 20 13:49:21 GMT+01:00 2021",1640004561065,73157
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 13:50:34 GMT+01:00 2021",1640004634223,10951
Redmi Note 8 Pro,"com.google.android.dialer","Telefon","Mon Dec 20 13:59:11 GMT+01:00 2021",1640005151637,16422
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 14:16:16 GMT+01:00 2021",1640006176850,17356
Redmi Note 8 Pro,"com.google.android.apps.messaging","Wiadomości","Mon Dec 20 14:16:19 GMT+01:00 2021",1640006179094,29375
Redmi Note 8 Pro,"com.google.android.dialer","Telefon","Mon Dec 20 14:16:24 GMT+01:00 2021",1640006184855,2124
Redmi Note 8 Pro,"com.google.android.permissioncontroller","Kontroler uprawnień","Mon Dec 20 14:16:31 GMT+01:00 2021",1640006191412,89
Redmi Note 8 Pro,"com.google.android.apps.messaging","Wiadomości","Mon Dec 20 14:18:57 GMT+01:00 2021",1640006337628,9262
Redmi Note 8 Pro,"com.android.settings","Ustawienia","Mon Dec 20 14:18:57 GMT+01:00 2021",1640006337969,3846
Redmi Note 8 Pro,"com.google.android.apps.messaging","Wiadomości","Mon Dec 20 14:19:47 GMT+01:00 2021",1640006387380,3471
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 14:19:50 GMT+01:00 2021",1640006390852,42987
Redmi Note 8 Pro,"com.facebook.orca","Messenger","Mon Dec 20 14:20:33 GMT+01:00 2021",1640006433897,18498
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 14:20:52 GMT+01:00 2021",1640006452396,1429
Redmi Note 8 Pro,"com.smartertime.phonetime","My Phone Time","Mon Dec 20 14:20:53 GMT+01:00 2021",1640006453947,6509
Redmi Note 8 Pro,"android","System Android","Mon Dec 20 14:21:00 GMT+01:00 2021",1640006460502,1945
Redmi Note 8 Pro,"com.google.android.gm","Gmail","Mon Dec 20 14:21:02 GMT+01:00 2021",1640006462460,6082
Redmi Note 8 Pro,"com.smartertime.phonetime","My Phone Time","Mon Dec 20 14:21:08 GMT+01:00 2021",1640006468548,4954
Redmi Note 8 Pro,"com.smartertime.phonetime","My Phone Time","Mon Dec 20 14:24:03 GMT+01:00 2021",1640006643424,20114
Redmi Note 8 Pro,"com.smartertime.phonetime","My Phone Time","Mon Dec 20 14:34:55 GMT+01:00 2021",1640007295449,1108
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 14:34:56 GMT+01:00 2021",1640007296558,7987
Redmi Note 8 Pro,"com.google.android.calendar","Kalendarz","Mon Dec 20 14:35:04 GMT+01:00 2021",1640007304594,3983
Redmi Note 8 Pro,"com.google.android.calendar","Kalendarz","Mon Dec 20 15:07:24 GMT+01:00 2021",1640009244956,509
Redmi Note 8 Pro,"com.android.settings","Ustawienia","Mon Dec 20 15:07:25 GMT+01:00 2021",1640009245466,1667
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 15:07:27 GMT+01:00 2021",1640009247134,869
Redmi Note 8 Pro,"com.google.android.apps.messaging","Wiadomości","Mon Dec 20 15:07:28 GMT+01:00 2021",1640009248016,276841
Redmi Note 8 Pro,"com.google.android.apps.messaging","Wiadomości","Mon Dec 20 15:07:33 GMT+01:00 2021",1640009253102,271286
Redmi Note 8 Pro,"com.google.android.apps.messaging","Wiadomości","Mon Dec 20 15:12:21 GMT+01:00 2021",1640009541823,326631
Redmi Note 8 Pro,"com.google.android.apps.messaging","Wiadomości","Mon Dec 20 15:26:59 GMT+01:00 2021",1640010419019,1447
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 15:27:00 GMT+01:00 2021",1640010420467,7852
Redmi Note 8 Pro,"com.google.android.calendar","Kalendarz","Mon Dec 20 15:27:02 GMT+01:00 2021",1640010422079,4447
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 15:35:19 GMT+01:00 2021",1640010919859,15270
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 15:41:02 GMT+01:00 2021",1640011262683,2138
Redmi Note 8 Pro,"com.app.floatingapptimer.com","StayOff","Mon Dec 20 15:41:04 GMT+01:00 2021",1640011264864,16661
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 15:41:21 GMT+01:00 2021",1640011281526,3402
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 16:20:33 GMT+01:00 2021",1640013633136,1463
Redmi Note 8 Pro,"com.facebook.orca","Messenger","Mon Dec 20 16:20:34 GMT+01:00 2021",1640013634652,80750
Redmi Note 8 Pro,"com.facebook.orca","Messenger","Mon Dec 20 16:26:08 GMT+01:00 2021",1640013968981,1299
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 16:26:10 GMT+01:00 2021",1640013970281,4797
Redmi Note 8 Pro,"com.miui.notes","Notatki","Mon Dec 20 16:26:15 GMT+01:00 2021",1640013975137,404314
Redmi Note 8 Pro,"com.miui.notes","Notatki","Mon Dec 20 16:37:21 GMT+01:00 2021",1640014641635,1432
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 16:37:23 GMT+01:00 2021",1640014643068,4215
Redmi Note 8 Pro,"com.app.floatingapptimer.com","StayOff","Mon Dec 20 16:37:27 GMT+01:00 2021",1640014647336,364824
Redmi Note 8 Pro,"com.app.floatingapptimer.com","StayOff","Mon Dec 20 16:48:07 GMT+01:00 2021",1640015287201,1765
Redmi Note 8 Pro,"com.android.vending","Sklep Google Play","Mon Dec 20 16:48:08 GMT+01:00 2021",1640015288202,98
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 16:48:08 GMT+01:00 2021",1640015288967,12633
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 16:57:00 GMT+01:00 2021",1640015820808,11283
Redmi Note 8 Pro,"com.google.android.calendar","Kalendarz","Mon Dec 20 16:57:07 GMT+01:00 2021",1640015827412,3547
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 17:09:43 GMT+01:00 2021",1640016583572,6269
Redmi Note 8 Pro,"com.discord","Discord","Mon Dec 20 17:09:49 GMT+01:00 2021",1640016589855,7729
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 17:09:57 GMT+01:00 2021",1640016597585,10587
Redmi Note 8 Pro,"com.facebook.katana","Facebook","Mon Dec 20 17:10:08 GMT+01:00 2021",1640016608186,204067
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 17:13:32 GMT+01:00 2021",1640016812254,1218
Redmi Note 8 Pro,"com.android.chrome","Chrome","Mon Dec 20 17:13:33 GMT+01:00 2021",1640016813484,24883
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 17:13:58 GMT+01:00 2021",1640016838400,1051
Redmi Note 8 Pro,"com.facebook.katana","Facebook","Mon Dec 20 17:13:59 GMT+01:00 2021",1640016839467,62287
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 17:15:01 GMT+01:00 2021",1640016901755,4652
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 17:16:16 GMT+01:00 2021",1640016976644,3613
Redmi Note 8 Pro,"com.google.android.youtube","YouTube","Mon Dec 20 17:16:20 GMT+01:00 2021",1640016980270,73260
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 17:17:33 GMT+01:00 2021",1640017053540,2516
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 17:19:47 GMT+01:00 2021",1640017187480,4023
Redmi Note 8 Pro,"com.facebook.katana","Facebook","Mon Dec 20 17:19:51 GMT+01:00 2021",1640017191541,55727
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 17:20:47 GMT+01:00 2021",1640017247269,1059
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 17:22:04 GMT+01:00 2021",1640017324701,4276
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 17:23:49 GMT+01:00 2021",1640017429790,5800
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 17:24:08 GMT+01:00 2021",1640017448698,5001
Redmi Note 8 Pro,"com.miui.notes","Notatki","Mon Dec 20 17:24:13 GMT+01:00 2021",1640017453823,9248
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 17:24:23 GMT+01:00 2021",1640017463072,1135
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 17:24:56 GMT+01:00 2021",1640017496750,7139
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 17:25:13 GMT+01:00 2021",1640017513491,8867
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 17:29:00 GMT+01:00 2021",1640017740545,27095
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 17:33:11 GMT+01:00 2021",1640017991513,28704
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 17:33:47 GMT+01:00 2021",1640018027168,8320
Redmi Note 8 Pro,"com.facebook.orca","Messenger","Mon Dec 20 17:33:50 GMT+01:00 2021",1640018030142,118
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 17:35:16 GMT+01:00 2021",1640018116234,6963
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 17:37:38 GMT+01:00 2021",1640018258968,6001
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 17:38:09 GMT+01:00 2021",1640018289990,8344
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 17:39:23 GMT+01:00 2021",1640018363315,7250
Redmi Note 8 Pro,"com.google.android.youtube","YouTube","Mon Dec 20 17:39:30 GMT+01:00 2021",1640018370615,406525
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 17:46:17 GMT+01:00 2021",1640018777151,1361
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 18:30:20 GMT+01:00 2021",1640021420009,5029
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 18:30:56 GMT+01:00 2021",1640021456610,1759
Redmi Note 8 Pro,"com.google.android.youtube","YouTube","Mon Dec 20 18:30:58 GMT+01:00 2021",1640021458374,333765
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 18:36:32 GMT+01:00 2021",1640021792140,970
Redmi Note 8 Pro,"com.android.chrome","Chrome","Mon Dec 20 18:36:33 GMT+01:00 2021",1640021793148,37146
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 18:37:10 GMT+01:00 2021",1640021830294,854
Redmi Note 8 Pro,"com.google.android.youtube","YouTube","Mon Dec 20 18:37:11 GMT+01:00 2021",1640021831167,451273
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 18:44:42 GMT+01:00 2021",1640022282450,11203
Redmi Note 8 Pro,"com.microsoft.teams","Teams","Mon Dec 20 18:44:53 GMT+01:00 2021",1640022293710,9831
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 18:45:03 GMT+01:00 2021",1640022303542,1259
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 18:45:32 GMT+01:00 2021",1640022332704,8844
Redmi Note 8 Pro,"com.smartertime.phonetime","My Phone Time","Mon Dec 20 18:45:41 GMT+01:00 2021",1640022341622,59817
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 18:45:48 GMT+01:00 2021",1640022348192,2792
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 18:46:41 GMT+01:00 2021",1640022401440,3275
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 19:12:02 GMT+01:00 2021",1640023922275,6048
Redmi Note 8 Pro,"com.microsoft.teams","Teams","Mon Dec 20 19:12:08 GMT+01:00 2021",1640023928363,23600
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 19:12:31 GMT+01:00 2021",1640023951964,8674
Redmi Note 8 Pro,"com.google.android.apps.messaging","Wiadomości","Mon Dec 20 19:12:40 GMT+01:00 2021",1640023960694,21292
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 19:13:01 GMT+01:00 2021",1640023981987,4298
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 19:15:06 GMT+01:00 2021",1640024106865,184407
Redmi Note 8 Pro,"com.facebook.orca","Messenger","Mon Dec 20 19:15:11 GMT+01:00 2021",1640024111570,105
Redmi Note 8 Pro,"com.app.floatingapptimer.com","StayOff","Mon Dec 20 19:18:11 GMT+01:00 2021",1640024291347,36818
Redmi Note 8 Pro,"com.android.vending","Sklep Google Play","Mon Dec 20 19:18:31 GMT+01:00 2021",1640024311118,106
Redmi Note 8 Pro,"com.android.vending","Sklep Google Play","Mon Dec 20 19:18:37 GMT+01:00 2021",1640024317804,50
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 19:18:48 GMT+01:00 2021",1640024328193,35489
Redmi Note 8 Pro,"com.google.android.apps.messaging","Wiadomości","Mon Dec 20 19:19:23 GMT+01:00 2021",1640024363746,65198
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 19:20:28 GMT+01:00 2021",1640024428948,28037
Redmi Note 8 Pro,"com.google.android.apps.messaging","Wiadomości","Mon Dec 20 19:20:56 GMT+01:00 2021",1640024456993,85412
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 19:22:22 GMT+01:00 2021",1640024542409,2242
Redmi Note 8 Pro,"com.google.android.dialer","Telefon","Mon Dec 20 19:22:24 GMT+01:00 2021",1640024544714,5789
Redmi Note 8 Pro,"com.google.android.permissioncontroller","Kontroler uprawnień","Mon Dec 20 19:22:30 GMT+01:00 2021",1640024550503,211
Redmi Note 8 Pro,"com.miui.home","Systemowy menadżer pulpitu","Mon Dec 20 19:22:30 GMT+01:00 2021",1640024550737,21178
Redmi Note 8 Pro,"com.google.android.apps.messaging","Wiadomości","Mon Dec 20 19:22:33 GMT+01:00 2021",1640024553001,2307
Redmi Note 8 Pro,"com.android.chrome","Chrome","Mon Dec 20 19:22:51 GMT+01:00 2021",1640024571971,128484
